CarIdx,TeamName,Stint Start Timestamp,Stint End Timestamp,Stint Start SessionTime,Stint End SessionTime,Stint Start Lap,Stint End Lap,"Stint Duration (Time, sec)",Stint Duration (min:sec),Stint Duration (Laps)
3,Alphinaud Leveilleur ,2025-05-27T04:01:56.998420,2025-05-27T05:00:28.033655,33283.58346358221,36794.63346429729,304,337,3511.035235,58:31,33
19,Gaius,2025-05-27T04:02:03.631330,2025-05-27T05:00:31.636809,33290.216796916895,36798.23346429802,303,336,3508.005479,58:28,33
8,Nashu Mhakaracca,2025-05-27T04:02:04.133618,2025-05-27T05:00:42.433364,33290.716796917,36809.03346430022,301,334,3518.299746,58:38,33
4,Alisaie  Leveilleur ,2025-05-27T04:03:34.946002,2025-05-27T05:01:57.267715,33381.53346360213,36883.86679764879,306,339,3502.321713,58:22,33
32,Lamitt,2025-05-27T04:15:18.614611,2025-05-27T05:01:59.317299,34085.20013041207,36885.91679764921,306,332,2800.702688,46:40,26
7,Hildibrand Manderville,2025-05-27T04:03:44.195133,2025-05-27T05:02:22.867425,33390.76679693734,36909.46679765401,302,335,3518.672292,58:38,33
50,Yugiri,2025-05-27T03:58:19.049749,2025-05-27T05:02:37.234559,33065.633463537815,36923.8334643236,285,319,3858.18481,64:18,34
18,Magnai Oronir,2025-05-27T04:03:36.495765,2025-05-27T05:03:45.384038,33383.083463602445,36991.983464337485,306,340,3608.888273,60:08,34
49,Cirina Mol,2025-05-27T04:03:53.929111,2025-05-27T05:04:40.216620,33400.50013027266,37046.81679768199,288,320,3646.287509,60:46,32
59,Papalymo,2025-05-27T03:58:31.317379,2025-05-27T05:04:50.966400,33077.90013020698,37057.56679768418,286,321,3979.649021,66:19,35
47,Branden,2025-05-27T04:00:28.649244,2025-05-27T05:06:50.799946,33195.23346356422,37177.383464375256,283,318,3982.150702,66:22,35
51,Feo Ul,2025-05-27T04:03:57.513066,2025-05-27T05:08:18.352367,33404.08346360672,37264.950131059755,289,323,3860.839301,64:20,34
41,Pele,2025-05-27T04:03:59.595425,2025-05-27T05:08:22.468520,33406.16679694048,37269.06679772726,288,322,3862.873095,64:22,34
44,Minfilia,2025-05-27T04:07:43.478172,2025-05-27T05:08:36.870391,33630.05013031938,37283.466797730194,291,323,3653.392219,60:53,32
53,Koana,2025-05-27T04:02:19.048800,2025-05-27T05:08:38.936318,33305.61679692003,37285.53346439728,288,323,3979.887518,66:19,35
57,Julyan Manderville,2025-05-27T04:05:50.796356,2025-05-27T05:10:14.813571,33517.366796963106,37381.41679775015,289,323,3864.017215,64:24,34
43,Tataru,2025-05-27T04:04:03.180095,2025-05-27T05:10:25.131109,33409.750130274544,37391.73346441892,289,324,3981.951014,66:21,35
54,Meteion,2025-05-27T04:07:25.545840,2025-05-27T05:11:41.050353,33612.133463649065,37467.65013110105,288,322,3855.504513,64:15,34
55,Hermes,2025-05-27T04:05:59.462914,2025-05-27T05:12:19.548177,33526.0501302982,37506.15013110889,290,325,3980.085263,66:20,35
58,Lyse,2025-05-27T04:15:43.679934,2025-05-27T05:22:00.228926,34110.266797083845,38086.83346456049,292,327,3976.548992,66:16,35
34,Sphene,2025-05-27T04:37:42.845386,2025-05-27T05:24:17.394270,35429.4334640192,38224.00013125509,320,346,2794.548884,46:34,26
37,Yshtola Rhul,2025-05-27T04:37:45.413923,2025-05-27T05:24:26.111333,35432.00013068639,38232.71679792353,319,345,2800.69741,46:40,26
28,Gaia,2025-05-27T04:42:04.722566,2025-05-27T05:28:51.444666,35691.31679740589,38498.05013131092,322,348,2806.7221,46:46,26
27,Ryne,2025-05-27T04:43:19.305946,2025-05-27T05:29:57.476930,35765.9001307544,38564.083464657706,325,351,2798.170984,46:38,26
25,Jadato,2025-05-27T04:43:22.888211,2025-05-27T05:30:00.030619,35769.483464088466,38566.633464658225,324,350,2797.142408,46:37,26
31,Renda-Rae,2025-05-27T04:43:29.555984,2025-05-27T05:30:04.144699,35776.13346408982,38570.75013132573,323,349,2794.588715,46:34,26
36,Enkidu,2025-05-27T04:43:41.904978,2025-05-27T05:30:21.093520,35788.500130759,38587.683464662514,324,350,2799.188542,46:39,26
26,Liokki,2025-05-27T04:43:37.805429,2025-05-27T05:30:22.659537,35784.400130758164,38589.2501313295,323,349,2804.854108,46:44,26
40,Thancred Waters,2025-05-27T04:43:43.956828,2025-05-27T05:30:23.679923,35790.55013075942,38590.26679799637,323,349,2799.723095,46:39,26
23,Ameliance,2025-05-27T04:43:46.521366,2025-05-27T05:30:24.213476,35793.116797426606,38590.800131329815,324,350,2797.69211,46:37,26
21,Venat,2025-05-27T04:43:47.555373,2025-05-27T05:30:29.361828,35794.15013076015,38595.950131330865,324,350,2801.806455,46:41,26
29,Gosetsu,2025-05-27T04:43:49.606695,2025-05-27T05:30:31.944933,35796.20013076057,38598.55013133139,323,349,2802.338238,46:42,26
22,Elidibus,2025-05-27T04:43:54.222423,2025-05-27T05:30:56.509966,35800.816797428175,38623.11679800306,323,349,2822.287543,47:02,26
38,Estinein,2025-05-27T04:44:34.756078,2025-05-27T05:31:06.246329,35841.350130769766,38632.850131338375,326,352,2791.490251,46:31,26
35,Greg,2025-05-27T04:45:18.788313,2025-05-27T05:31:52.861020,35885.38346411207,38679.46679801453,325,351,2794.072707,46:34,26
30,Hien,2025-05-27T04:52:45.103043,2025-05-27T05:39:35.775668,36331.700130869656,39142.3834647755,326,352,2810.672625,46:50,26
2,Iryq,2025-05-27T04:47:24.787427,2025-05-27T05:45:50.140626,36011.38346413774,39516.75013151842,331,364,3505.353199,58:25,33
11,Livingway,2025-05-27T04:47:35.070512,2025-05-27T05:46:08.125534,36021.66679747317,39534.73346485542,331,364,3513.055022,58:33,33
32,Lamitt,2025-05-27T05:03:01.884160,2025-05-27T05:49:54.293744,36948.48346432862,39760.90013156815,333,359,2812.409584,46:52,26
6,Urianger Augurelt,2025-05-27T04:55:28.389466,2025-05-27T05:53:45.810165,36494.98346423625,39992.41679828198,336,369,3497.420699,58:17,33
1,Celestia Astraethi,2025-05-27T04:56:18.189852,2025-05-27T05:54:48.806104,36544.78346424639,40055.41679829481,336,369,3510.616252,58:30,33
16,Cylva,2025-05-27T04:59:44.469052,2025-05-27T05:58:19.287294,36751.066797621745,40265.90013167103,338,371,3514.818242,58:34,33
17,Sadu Dotharl,2025-05-27T05:00:57.816282,2025-05-27T05:59:09.922051,36824.41679763669,40316.533465014676,339,372,3492.105769,58:12,33
14,Erenville,2025-05-27T05:01:21.866650,2025-05-27T05:59:47.834745,36848.46679764159,40354.45013168907,339,372,3505.968095,58:25,33
13,Krile Maya Baldesion,2025-05-27T05:01:25.967177,2025-05-27T05:59:50.403974,36852.55013097575,40357.01679835626,339,372,3504.436797,58:24,33
12,Puddingway,2025-05-27T05:01:29.049076,2025-05-27T05:59:53.501863,36855.633464309714,40360.11679835689,339,372,3504.452787,58:24,33
19,Gaius,2025-05-27T05:01:34.202512,2025-05-27T06:00:06.304889,36860.78346431076,40372.916798359496,337,370,3512.102377,58:32,33
8,Nashu Mhakaracca,2025-05-27T05:01:44.439025,2025-05-27T06:00:08.902006,36871.033464312844,40375.516798360026,335,368,3504.462981,58:24,33
42,Luna,2025-05-27T04:54:16.255857,2025-05-27T06:00:24.271897,36422.850130888226,40390.88346502982,315,350,3968.01604,66:08,35
4,Alisaie  Leveilleur ,2025-05-27T05:02:59.833003,2025-05-27T06:01:23.636707,36946.433464328205,40450.25013170858,340,373,3503.803704,58:23,33
3,Alphinaud Leveilleur ,2025-05-27T05:01:30.584046,2025-05-27T06:01:48.687458,36857.16679764336,40475.28346504701,338,372,3618.103412,60:18,34
7,Hildibrand Manderville,2025-05-27T05:03:25.950180,2025-05-27T06:01:55.336254,36972.55013100019,40481.95013171503,336,369,3509.386074,58:29,33
18,Magnai Oronir,2025-05-27T05:04:48.915635,2025-05-27T06:03:08.669154,37055.51679768376,40555.283465063294,341,374,3499.753519,58:19,33
52,Bakool Ja Ja,2025-05-27T04:56:44.773220,2025-05-27T06:03:10.751610,36571.36679758514,40557.36679839705,317,352,3985.97839,66:25,35
50,Yugiri,2025-05-27T05:03:39.764588,2025-05-27T06:04:17.789000,36986.366797669674,40624.400131744034,320,352,3638.024412,60:38,32
53,Koana,2025-05-27T05:09:42.485146,2025-05-27T06:06:52.302204,37349.08346441023,40778.90013177551,324,354,3429.817058,57:09,30
59,Papalymo,2025-05-27T05:05:53.965424,2025-05-27T06:08:26.069515,37120.566797697014,40872.66679846127,322,355,3752.104091,62:32,33
43,Tataru,2025-05-27T05:11:28.250973,2025-05-27T06:10:19.353686,37454.85013109844,40985.96679848435,325,356,3531.102713,58:51,31
49,Cirina Mol,2025-05-27T05:05:40.648085,2025-05-27T06:11:57.221726,37107.250131027635,41083.83346517095,321,356,3976.573641,66:16,35
34,Sphene,2025-05-27T05:25:19.426585,2025-05-27T06:12:07.440785,38286.03346460106,41094.0501318397,347,373,2808.0142,46:48,26
37,Yshtola Rhul,2025-05-27T05:25:28.096474,2025-05-27T06:12:10.017894,38294.70013126949,41096.63346517356,346,372,2801.92142,46:41,26
51,Feo Ul,2025-05-27T05:09:19.932733,2025-05-27T06:13:44.184528,37326.533464405635,41190.80013185941,324,358,3864.251795,64:24,34
44,Minfilia,2025-05-27T05:09:36.868907,2025-05-27T06:13:56.434919,37343.46679774242,41203.050131861906,324,358,3859.566012,64:19,34
47,Branden,2025-05-27T05:07:53.815625,2025-05-27T06:14:13.823866,37240.416797721424,41220.43346519878,319,354,3980.008241,66:20,35
41,Pele,2025-05-27T05:09:24.564220,2025-05-27T06:15:39.299457,37331.16679773991,41305.91679854952,323,358,3974.735237,66:14,35
28,Gaia,2025-05-27T05:29:52.877198,2025-05-27T06:16:48.399882,38559.48346465677,41375.0167985636,349,375,2815.522684,46:55,26
57,Julyan Manderville,2025-05-27T05:11:16.981671,2025-05-27T06:17:31.436116,37443.58346442948,41418.0501319057,324,359,3974.454445,66:14,35
27,Ryne,2025-05-27T05:30:59.093810,2025-05-27T06:17:35.567459,38625.70013133692,41422.183465239876,352,378,2796.473649,46:36,26
25,Jadato,2025-05-27T05:31:01.644158,2025-05-27T06:17:36.617163,38628.25013133744,41423.23346524009,351,377,2794.973005,46:34,26
31,Renda-Rae,2025-05-27T05:31:06.246318,2025-05-27T06:17:38.672242,38632.850131338375,41425.28346524051,350,376,2792.425924,46:32,26
40,Thancred Waters,2025-05-27T05:31:25.227579,2025-05-27T06:18:04.899315,38651.833464675576,41451.516798579185,350,376,2799.671736,46:39,26
26,Liokki,2025-05-27T05:31:26.775671,2025-05-27T06:18:09.533186,38653.38346467589,41456.15013191346,350,376,2802.757515,46:42,26
23,Ameliance,2025-05-27T05:31:28.313551,2025-05-27T06:18:14.666479,38654.91679800954,41461.28346524784,351,377,2806.352928,46:46,26
36,Enkidu,2025-05-27T05:31:29.859371,2025-05-27T06:18:15.700432,38656.46679800985,41462.300131914715,351,377,2805.841061,46:45,26
21,Venat,2025-05-27T05:31:31.392929,2025-05-27T06:18:17.264731,38658.0001313435,41463.8667985817,351,377,2805.871802,46:45,26
29,Gosetsu,2025-05-27T05:31:34.460319,2025-05-27T06:18:32.151749,38661.06679801079,41478.76679858473,350,376,2817.69143,46:57,26
22,Elidibus,2025-05-27T05:31:57.993481,2025-05-27T06:18:43.467549,38684.60013134891,41490.0834652537,350,376,2805.474068,46:45,26
38,Estinein,2025-05-27T05:32:08.197019,2025-05-27T06:18:50.634312,38694.80013135099,41497.25013192183,353,379,2802.437293,46:42,26
54,Meteion,2025-05-27T05:12:43.616998,2025-05-27T06:19:00.415660,37530.21679778046,41507.033465257155,323,358,3976.798662,66:16,35
35,Greg,2025-05-27T05:32:54.794953,2025-05-27T06:19:22.449797,38741.40013136048,41529.05013192831,352,378,2787.654844,46:27,26
55,Hermes,2025-05-27T05:13:22.949286,2025-05-27T06:19:38.267897,37569.5501311218,41544.88346526486,326,361,3975.318611,66:15,35
30,Hien,2025-05-27T05:40:37.775493,2025-05-27T06:27:26.775700,39204.38346478813,42013.36679869361,353,379,2809.000207,46:49,26
58,Lyse,2025-05-27T05:23:03.179815,2025-05-27T06:29:14.365044,38149.7834645733,42120.983465382196,328,363,3971.185229,66:11,35
51,Feo Ul,2025-05-27T06:14:46.051603,2025-05-27T06:32:55.964633,41252.666798538674,42342.583465427335,359,367,1089.91303,18:09,8
32,Lamitt,2025-05-27T05:50:55.773347,2025-05-27T06:37:49.344193,39822.383464914004,42635.966798820424,360,386,2813.570846,46:53,26
2,Iryq,2025-05-27T05:46:53.126347,2025-05-27T06:45:07.375953,39579.733464864585,43074.000132242996,365,398,3494.249606,58:14,33
11,Livingway,2025-05-27T05:47:10.591260,2025-05-27T06:45:45.776827,39597.20013153481,43112.40013225082,365,398,3515.185567,58:35,33
6,Urianger Augurelt,2025-05-27T05:54:48.824705,2025-05-27T06:53:09.958047,40055.41679829481,43556.58346567461,370,403,3501.133342,58:21,33
1,Celestia Astraethi,2025-05-27T05:55:51.420637,2025-05-27T06:54:13.524318,40118.033464974236,43620.133465687555,370,403,3502.103681,58:22,33
16,Cylva,2025-05-27T05:59:21.690395,2025-05-27T06:57:40.324174,40328.30013168374,43826.95013239634,372,405,3498.633779,58:18,33
17,Sadu Dotharl,2025-05-27T06:00:13.519318,2025-05-27T06:58:23.841320,40380.13346502763,43870.46679907187,373,406,3490.322002,58:10,33
14,Erenville,2025-05-27T06:00:50.336042,2025-05-27T06:59:13.089276,40416.93346503513,43919.71679908191,373,406,3502.753234,58:22,33
13,Krile Maya Baldesion,2025-05-27T06:00:53.919861,2025-05-27T06:59:15.672009,40420.51679836919,43922.30013241577,373,406,3501.752148,58:21,33
12,Puddingway,2025-05-27T06:00:55.951989,2025-05-27T06:59:17.220959,40422.55013170294,43923.85013241608,373,406,3501.26897,58:21,33
19,Gaius,2025-05-27T06:01:08.753788,2025-05-27T06:59:32.091696,40435.36679837221,43938.71679908578,371,404,3503.337908,58:23,33
8,Nashu Mhakaracca,2025-05-27T06:01:11.835773,2025-05-27T06:59:40.338280,40438.45013170617,43946.96679908746,369,402,3508.502507,58:28,33
34,Sphene,2025-05-27T06:13:08.898086,2025-05-27T06:59:45.004777,41155.51679851889,43951.633465755076,374,400,2796.106691,46:36,26
37,Yshtola Rhul,2025-05-27T06:13:12.483715,2025-05-27T06:59:50.691369,41159.10013185295,43957.31679908957,373,399,2798.207654,46:38,26
4,Alisaie  Leveilleur ,2025-05-27T06:02:26.053361,2025-05-27T07:00:50.206990,40512.666798387945,44016.83346576835,374,407,3504.153629,58:24,33
3,Alphinaud Leveilleur ,2025-05-27T06:02:51.703209,2025-05-27T07:01:15.339720,40538.31679839317,44041.966799106805,373,406,3503.636511,58:23,33
7,Hildibrand Manderville,2025-05-27T06:02:58.376534,2025-05-27T07:01:31.753548,40544.983465061196,44058.38346577682,370,403,3513.377014,58:33,33
18,Magnai Oronir,2025-05-27T06:04:11.156366,2025-05-27T07:02:29.104447,40617.76679840935,44115.7334657885,375,408,3497.948081,58:17,33
28,Gaia,2025-05-27T06:17:49.997897,2025-05-27T07:04:45.956617,41436.61679857615,44252.58346581638,376,402,2815.95872,46:55,26
27,Ryne,2025-05-27T06:18:37.832519,2025-05-27T07:05:18.303854,41484.45013191922,44284.93346582296,379,405,2800.471335,46:40,26
25,Jadato,2025-05-27T06:18:38.867791,2025-05-27T07:05:24.427920,41485.483465252764,44291.05013249088,378,404,2805.560129,46:45,26
31,Renda-Rae,2025-05-27T06:18:40.414800,2025-05-27T07:05:24.958464,41487.03346525308,44291.58346582432,377,403,2804.543664,46:44,26
42,Luna,2025-05-27T06:01:27.219763,2025-05-27T07:05:50.103611,40453.83346504264,44316.733465829435,351,385,3862.883848,64:22,34
40,Thancred Waters,2025-05-27T06:19:07.047656,2025-05-27T07:05:51.139766,41513.66679859184,44317.76679916298,377,403,2804.09211,46:44,26
23,Ameliance,2025-05-27T06:19:16.282155,2025-05-27T07:05:59.870884,41522.883465260384,44326.50013249809,378,404,2803.588729,46:43,26
36,Enkidu,2025-05-27T06:19:18.349569,2025-05-27T07:06:00.921772,41524.95013192747,44327.550132498305,378,404,2802.572203,46:42,26
26,Liokki,2025-05-27T06:19:12.184338,2025-05-27T07:06:01.455160,41518.78346525955,44328.08346583175,377,403,2809.270822,46:49,26
21,Venat,2025-05-27T06:19:19.382163,2025-05-27T07:06:02.505930,41525.983465261015,44329.13346583196,378,404,2803.123767,46:43,26
29,Gosetsu,2025-05-27T06:19:33.683066,2025-05-27T07:06:13.285518,41540.30013193059,44339.91679916749,377,403,2799.602452,46:39,26
22,Elidibus,2025-05-27T06:19:45.448476,2025-05-27T07:06:29.637486,41552.066798599655,44356.266799170815,377,403,2804.18901,46:44,26
38,Estinein,2025-05-27T06:19:53.131686,2025-05-27T07:06:38.372468,41559.750131934554,44365.00013250593,380,406,2805.240782,46:45,26
35,Greg,2025-05-27T06:20:24.416009,2025-05-27T07:07:04.015868,41591.03346527426,44390.63346584448,379,405,2799.599859,46:39,26
50,Yugiri,2025-05-27T06:05:17.702434,2025-05-27T07:09:33.587564,40684.31679842291,44540.216799208276,353,387,3855.88513,64:15,34
52,Bakool Ja Ja,2025-05-27T06:04:14.722397,2025-05-27T07:10:32.621901,40621.33346507674,44599.250132553636,353,388,3977.899504,66:17,35
53,Koana,2025-05-27T06:07:50.185881,2025-05-27T07:14:08.087448,40836.8001317873,44814.7167992642,355,390,3977.901567,66:17,35
30,Hien,2025-05-27T06:28:28.248122,2025-05-27T07:15:13.236769,42074.866798706134,44879.850132610794,380,406,2804.988647,46:44,26
59,Papalymo,2025-05-27T06:09:27.506551,2025-05-27T07:15:47.619930,40934.116798473784,44914.233465951125,356,391,3980.113379,66:20,35
43,Tataru,2025-05-27T06:11:18.270568,2025-05-27T07:17:40.286092,41044.88346516302,45026.9167993074,357,392,3982.015524,66:22,35
49,Cirina Mol,2025-05-27T06:13:00.721965,2025-05-27T07:19:17.201209,41147.33346518389,45123.833465993805,357,392,3976.479244,66:16,35
57,Julyan Manderville,2025-05-27T06:18:34.733764,2025-05-27T07:21:03.333791,41481.35013191859,45229.96679934876,360,393,3748.600027,62:28,33
41,Pele,2025-05-27T06:16:42.765490,2025-05-27T07:21:06.434248,41369.38346522912,45233.06679934939,359,393,3863.668758,64:23,34
44,Minfilia,2025-05-27T06:14:58.368925,2025-05-27T07:21:10.067061,41264.98346520785,45236.700132683465,359,394,3971.698136,66:11,35
47,Branden,2025-05-27T06:15:16.834774,2025-05-27T07:21:30.020165,41283.45013187828,45256.65013268753,355,390,3973.185391,66:13,35
55,Hermes,2025-05-27T06:20:41.798140,2025-05-27T07:25:07.666932,41608.416798611135,45474.30013273186,362,396,3865.868792,64:25,34
32,Lamitt,2025-05-27T06:38:51.309175,2025-05-27T07:25:31.284384,42697.933465499715,45497.91679940334,387,413,2799.975209,46:39,26
54,Meteion,2025-05-27T06:20:05.451184,2025-05-27T07:26:25.618403,41572.06679860373,45552.250132747744,359,394,3980.167219,66:20,35
58,Lyse,2025-05-27T06:30:17.762619,2025-05-27T07:30:56.459907,42184.383465395105,45823.083466136246,364,396,3638.697288,60:38,32
51,Feo Ul,2025-05-27T06:33:33.313243,2025-05-27T07:39:47.545995,42379.933465434944,46354.18346624443,368,403,3974.232752,66:14,35
2,Iryq,2025-05-27T06:46:10.409401,2025-05-27T07:44:26.681815,43137.033465589164,46633.30013296796,399,432,3496.272414,58:16,33
11,Livingway,2025-05-27T06:46:48.776571,2025-05-27T07:45:16.911055,43175.40013226365,46683.53346631152,399,432,3508.134484,58:28,33
34,Sphene,2025-05-27T07:00:47.105783,2025-05-27T07:47:29.878843,44013.71679910106,46816.50013300527,401,427,2802.77306,46:42,26
37,Yshtola Rhul,2025-05-27T07:00:52.790638,2025-05-27T07:47:31.443711,44019.41679910221,46818.066799672255,400,426,2798.653073,46:38,26
28,Gaia,2025-05-27T07:05:47.537938,2025-05-27T07:52:33.347306,44314.15013249558,47119.966799733724,403,429,2805.809368,46:45,26
6,Urianger Augurelt,2025-05-27T06:54:12.491500,2025-05-27T07:52:38.978791,43619.10013235401,47125.61679973487,404,437,3506.487291,58:26,33
27,Ryne,2025-05-27T07:06:23.521497,2025-05-27T07:52:54.892902,44350.13346583624,47141.53346640478,406,432,2791.371405,46:31,26
25,Jadato,2025-05-27T07:06:26.071976,2025-05-27T07:52:58.993615,44352.68346583676,47145.63346640561,405,431,2792.921639,46:32,26
31,Renda-Rae,2025-05-27T07:06:27.088875,2025-05-27T07:53:05.194413,44353.70013250363,47151.833466406875,404,430,2798.105538,46:38,26
40,Thancred Waters,2025-05-27T07:06:53.253679,2025-05-27T07:53:38.427113,44379.88346584229,47185.06679974698,404,430,2805.173434,46:45,26
1,Celestia Astraethi,2025-05-27T06:55:16.057855,2025-05-27T07:53:46.142749,43682.68346570029,47192.78346641522,404,437,3510.084894,58:30,33
23,Ameliance,2025-05-27T07:07:01.968920,2025-05-27T07:53:49.243470,44388.600132510735,47195.88346641585,405,431,2807.27455,46:47,26
36,Enkidu,2025-05-27T07:07:04.035474,2025-05-27T07:53:51.811316,44390.63346584448,47198.45013308304,405,431,2807.775842,46:47,26
26,Liokki,2025-05-27T07:07:04.538971,2025-05-27T07:53:52.348582,44391.166799177925,47198.98346641648,404,430,2807.809611,46:47,26
21,Venat,2025-05-27T07:07:05.570150,2025-05-27T07:53:53.409524,44392.20013251147,47200.050133083365,405,431,2807.839374,46:47,26
29,Gosetsu,2025-05-27T07:07:15.338407,2025-05-27T07:53:54.963619,44401.966799180125,47201.60013308368,404,430,2799.625212,46:39,26
22,Elidibus,2025-05-27T07:07:31.203646,2025-05-27T07:54:12.443150,44417.833465850024,47219.083466420576,404,430,2801.239504,46:41,26
38,Estinein,2025-05-27T07:07:40.390015,2025-05-27T07:54:17.576806,44427.01679918523,47224.216799754955,407,433,2797.186791,46:37,26
35,Greg,2025-05-27T07:08:05.969942,2025-05-27T07:54:34.494532,44452.583465857104,47241.13346642507,406,432,2788.52459,46:28,26
16,Cylva,2025-05-27T06:58:46.454601,2025-05-27T07:57:09.349293,43893.08346574315,47395.98346645661,406,439,3502.894692,58:22,33
17,Sadu Dotharl,2025-05-27T06:59:26.472585,2025-05-27T07:57:48.709802,43933.10013241797,47435.350133131295,407,440,3502.237217,58:22,33
14,Erenville,2025-05-27T07:00:15.857578,2025-05-27T07:58:42.540863,43982.48346576136,47489.18346647559,407,440,3506.683285,58:26,33
12,Puddingway,2025-05-27T07:00:20.439678,2025-05-27T07:58:44.623100,43987.06679909563,47491.266799809346,407,440,3504.183422,58:24,33
13,Krile Maya Baldesion,2025-05-27T07:00:18.921730,2025-05-27T07:58:46.708255,43985.55013242865,47493.3501331431,407,440,3507.786525,58:27,33
19,Gaius,2025-05-27T07:00:34.788254,2025-05-27T07:59:00.011650,44001.40013243188,47506.65013314581,405,438,3505.223396,58:25,33
8,Nashu Mhakaracca,2025-05-27T07:00:43.522310,2025-05-27T07:59:05.658026,44010.133465766994,47512.300133146964,403,436,3502.135716,58:22,33
4,Alisaie  Leveilleur ,2025-05-27T07:01:52.756787,2025-05-27T08:00:17.277024,44079.383465781095,47583.916799828214,408,441,3504.520237,58:24,33
3,Alphinaud Leveilleur ,2025-05-27T07:02:17.873716,2025-05-27T08:00:41.811695,44104.50013245288,47608.450133166545,407,440,3503.937979,58:23,33
7,Hildibrand Manderville,2025-05-27T07:02:34.737734,2025-05-27T08:01:09.473928,44121.36679912298,47636.11679983885,404,437,3514.736194,58:34,33
18,Magnai Oronir,2025-05-27T07:03:31.176046,2025-05-27T08:01:50.929077,44177.80013246781,47677.56679984729,409,442,3499.753031,58:19,33
30,Hien,2025-05-27T07:16:15.219000,2025-05-27T08:02:59.475075,44941.85013262341,47746.11679986124,407,433,2804.256075,46:44,26
42,Luna,2025-05-27T07:06:52.228001,2025-05-27T08:13:12.952991,44378.85013250875,48359.58346665285,386,421,3980.72499,66:20,35
32,Lamitt,2025-05-27T07:26:33.315936,2025-05-27T08:13:21.173555,45559.95013274931,48367.800133321194,414,440,2807.857619,46:47,26
50,Yugiri,2025-05-27T07:10:36.257671,2025-05-27T08:14:57.371546,44602.88346588771,48464.01680000744,388,422,3861.113875,64:21,34
52,Bakool Ja Ja,2025-05-27T07:11:36.225810,2025-05-27T08:17:58.020854,44662.85013256659,48644.66680004423,389,424,3981.795044,66:21,35
43,Tataru,2025-05-27T07:18:43.367695,2025-05-27T08:19:28.905044,45090.00013265358,48735.53346672941,393,425,3645.537349,60:45,32
53,Koana,2025-05-27T07:15:11.203311,2025-05-27T08:21:27.853461,44877.81679927705,48854.50013342029,391,426,3976.65015,66:16,35
59,Papalymo,2025-05-27T07:16:51.084728,2025-05-27T08:22:59.122827,44977.716799297385,48945.76680010554,392,427,3968.038099,66:08,35
49,Cirina Mol,2025-05-27T07:20:20.269917,2025-05-27T08:26:33.918190,45186.90013267332,49160.56680014929,393,428,3973.648273,66:13,35
57,Julyan Manderville,2025-05-27T07:22:04.884351,2025-05-27T08:28:17.870869,45291.5167993613,49264.516800170466,394,429,3972.986518,66:12,35
41,Pele,2025-05-27T07:22:08.950620,2025-05-27T08:28:27.135737,45295.583466028795,49273.78346683902,394,429,3978.185117,66:18,35
44,Minfilia,2025-05-27T07:22:13.550013,2025-05-27T08:28:37.366599,45300.18346602973,49284.01680017444,395,430,3983.816586,66:23,35
47,Branden,2025-05-27T07:22:32.938829,2025-05-27T08:28:59.403664,45319.566799367014,49306.05013351226,391,426,3986.464835,66:26,35
54,Meteion,2025-05-27T07:27:28.631783,2025-05-27T08:31:49.516639,45615.26679942725,49476.16680021357,395,429,3860.884856,64:20,34
55,Hermes,2025-05-27T07:26:10.264664,2025-05-27T08:32:24.800301,45536.90013274462,49511.45013355409,397,432,3974.535637,66:14,35
34,Sphene,2025-05-27T07:48:31.493627,2025-05-27T08:35:14.700022,46878.13346635114,49681.35013358869,428,454,2803.206395,46:43,26
37,Yshtola Rhul,2025-05-27T07:48:34.561787,2025-05-27T08:35:20.366858,46881.20013301843,49687.01680025651,427,453,2805.805071,46:45,26
58,Lyse,2025-05-27T07:31:56.463867,2025-05-27T08:38:15.614578,45883.10013281514,49862.266800292215,397,432,3979.150711,66:19,35
28,Gaia,2025-05-27T07:53:34.860789,2025-05-27T08:40:27.798657,47181.500133079586,49994.45013365248,430,456,2812.937868,46:52,26
27,Ryne,2025-05-27T07:53:57.042924,2025-05-27T08:40:34.999144,47203.68346641744,50001.650133653944,433,459,2797.95622,46:37,26
25,Jadato,2025-05-27T07:54:01.127564,2025-05-27T08:40:38.099851,47207.766799751604,50004.750133654576,432,458,2796.972287,46:36,26
31,Renda-Rae,2025-05-27T07:54:07.294185,2025-05-27T08:40:43.249852,47213.93346641953,50009.900133655625,431,457,2795.955667,46:35,26
40,Thancred Waters,2025-05-27T07:54:40.659097,2025-05-27T08:41:18.647201,47247.30013309299,50045.30013366284,431,457,2797.988104,46:37,26
23,Ameliance,2025-05-27T07:54:50.911427,2025-05-27T08:41:37.613662,47257.55013309508,50064.26680033337,432,458,2806.702235,46:46,26
36,Enkidu,2025-05-27T07:54:53.992025,2025-05-27T08:41:41.730499,47260.63346642904,50068.38346700087,432,458,2807.738474,46:47,26
21,Venat,2025-05-27T07:54:55.525987,2025-05-27T08:41:43.281658,47262.16679976269,50069.93346700119,432,458,2807.755671,46:47,26
26,Liokki,2025-05-27T07:54:56.559480,2025-05-27T08:41:44.330155,47263.20013309623,50070.9834670014,431,457,2807.770675,46:47,26
29,Gosetsu,2025-05-27T07:54:59.126850,2025-05-27T08:41:45.381318,47265.76679976342,50072.03346700162,431,457,2806.254468,46:46,26
22,Elidibus,2025-05-27T07:55:14.542659,2025-05-27T08:42:05.398245,47281.18346643323,50092.05013367236,431,457,2810.855586,46:50,26
